"SNo","CaseID","KafkaJSON","APIResponse","Status"
"22","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 220543, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a31a9728d0c2c8f5594'), u'relationship': [{u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000003259', u'mode': u'I', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220537}, {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000003668', u'mode': u'I', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220507}, {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000033009', u'mode': u'I', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220344}]}"
"23","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 220543, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a31a9728d0c2c8f5595'), u'relationship': [{u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000003259', u'mode': u'I', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220537}, {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000003668', u'mode': u'I', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220507}, {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000033009', u'mode': u'I', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220344}]}"
"24","{u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 163659, u'partnerId': 200511347, u'partnerTypeKey': 1, u'commonId': u'', u'sapCreateTime': 163456, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'JN Contact Person', u'accountName': u'', u'accountClassKey': u'', u'statusKey': u'', u'partnerGroupingKey': u'0002', u'serviceRenewalDate': u'00000000', u'status': u'', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20151013, u'dataOriginKey': u'', u'accountClass': u'', u'sapChangeDate': 20151013, u'contactFirstName': u'AMY', u'accountGroupKey': u'', u'dataOrigin': u'', u'partnerType': u'Person', u'contactLastNname': u'MONGREL', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f5596'), u'address': {u'website': u'', u'city': u'MOUNTAIN VIEW', u'language': u'', u'extension': u'', u'street1': u'1582 ALISON AVE', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'United States', u'postalCode': u'94040-3014', u'region': u'California', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000001'}}"
"25","{u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': u'000000', u'partnerId': 200511355, u'partnerTypeKey': 1, u'commonId': u'', u'sapCreateTime': 124845, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'JN Contact Person', u'accountName': u'', u'accountClassKey': 5, u'statusKey': u'', u'partnerGroupingKey': u'0002', u'serviceRenewalDate': u'00000000', u'status': u'', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20151014, u'dataOriginKey': u'', u'accountClass': u'Other', u'sapChangeDate': u'00000000', u'contactFirstName': u'emma', u'accountGroupKey': u'Z006', u'dataOrigin': u'', u'partnerType': u'Person', u'contactLastNname': u'jack', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f5597'), u'relationship': {u'accountId': 101101985, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200511355, u'mode': u'I', u'relationshipDescription': u'Is Contact Person For', u'validFrom': 20151014, u'relationshipCreateDate': 20151014, u'relationshipCreateTime': 124851}}"
"26","{u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20150630, u'ratingKey': u'', u'sapChangeTime': 232709, u'partnerId': 101018606, u'partnerTypeKey': 2, u'commonId': u'1-P1Y5XQ', u'sapCreateTime': 191853, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TEST Test 2 Test 3', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': 20151023, u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN Reseller', u'sapCreateDate': 20150630, u'dataOriginKey': u'0014', u'accountClass': u'Commercial', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z020', u'dataOrigin': u'Siebel', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f5598'), u'address': {u'website': u'', u'city': u'SUNNYVALE', u'language': u'', u'extension': 456, u'street1': u'SDFHSDLKJN', u'street2': u'mnbvc', u'street3': u'klmprtg', u'street4': u'asdfrewq', u'email': u'test@email.com', u'phone': u'+45654654654654', u'communicationTypeKey': u'', u'country': u'USA', u'postalCode': 12345, u'region': u'District of Columbia', u'houseNumber': 225, u'communicationType': u'', u'transportZone': u'0000000001'}}"
"27","{u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20150630, u'ratingKey': u'', u'sapChangeTime': 232709, u'partnerId': 101018606, u'partnerTypeKey': 2, u'commonId': u'1-P1Y5XQ', u'sapCreateTime': 191853, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TEST Test 2 Test 3', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': 20151023, u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN Reseller', u'sapCreateDate': 20150630, u'dataOriginKey': u'0014', u'accountClass': u'Commercial', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z020', u'dataOrigin': u'Siebel', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f5599'), u'address': {u'website': u'', u'city': u'SUNNYVALE', u'language': u'', u'extension': 456, u'street1': u'SDFHSDLKJN', u'street2': u'mnbvc', u'street3': u'klmprtg', u'street4': u'asdfrewq', u'email': u'test@email.com', u'phone': u'+45654654654654', u'communicationTypeKey': u'', u'country': u'USA', u'postalCode': 12345, u'region': u'District of Columbia', u'houseNumber': 225, u'communicationType': u'', u'transportZone': u'0000000001'}}"
"28","{u'_id': ObjectId('562f0a32a9728d0c2c8f559f'), u'relationship': [{u'accountId': 100002499, u'relationshipChangeTime': 124850, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000008154', u'mode': u'I', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151001, u'relationshipCreateTime': 172118}, {u'accountId': 100002499, u'relationshipChangeTime': 124850, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000037825', u'mode': u'I', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151014, u'relationshipCreateTime': 124850}, {u'accountId': 100002499, u'relationshipChangeTime': 124850, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000008154', u'mode': u'D', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151001, u'relationshipCreateTime': 172118}]}"
"29","{u'_id': ObjectId('562f0a33a9728d0c2c8f55a8'), u'relationship': {u'accountId': 100525902, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200233198, u'mode': u'D', u'relationshipDescription': u'', u'validFrom': u'00010101', u'relationshipCreateDate': 20151022, u'relationshipCreateTime': 144356}}"
"30","{u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 160250, u'partnerId': 101101930, u'partnerTypeKey': 2, u'commonId': u'', u'sapCreateTime': 163624, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'JN Customer', u'accountName': u'TEST', u'accountClassKey': 5, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20151001, u'dataOriginKey': u'', u'accountClass': u'Other', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f559a'), u'address': {u'website': u'', u'city': u'MILWAUKEE', u'language': u'', u'extension': u'', u'street1': u'2092 S 102ND ST APT 105', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'United States', u'postalCode': u'53227-1317', u'region': u'Wisconsin', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000001'}}"
"31","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 223252, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f559b'), u'relationship': {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZACM11', u'contactId': u'0000026304', u'mode': u'I', u'relationshipDescription': u'Has the Account Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 223246}}"
"32","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 223252, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f559c'), u'relationship': {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZACM11', u'contactId': u'0000026304', u'mode': u'I', u'relationshipDescription': u'Has the Account Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 223246}}"
"33","{u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': u'000000', u'partnerId': 200511347, u'partnerTypeKey': 1, u'commonId': u'', u'sapCreateTime': 163456, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'JN Contact Person', u'accountName': u'', u'accountClassKey': 5, u'statusKey': u'E0017', u'partnerGroupingKey': u'0002', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN Ship-To Party', u'sapCreateDate': 20151013, u'dataOriginKey': u'', u'accountClass': u'Other', u'sapChangeDate': u'00000000', u'contactFirstName': u'Amy', u'accountGroupKey': u'Z002', u'dataOrigin': u'', u'partnerType': u'Person', u'contactLastNname': u'Mongrel', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f559d'), u'relationship': {u'accountId': u'0010111185', u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200511347, u'mode': u'I', u'relationshipDescription': u'Is Contact Person For', u'validFrom': 20151013, u'relationshipCreateDate': 20151013, u'relationshipCreateTime': 163507}}"
"34","{u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 160250, u'partnerId': 101101930, u'partnerTypeKey': 2, u'commonId': u'', u'sapCreateTime': 163624, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'JN Customer', u'accountName': u'TEST', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20151001, u'dataOriginKey': u'', u'accountClass': u'', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a32a9728d0c2c8f559e'), u'relationship': [{u'accountId': 101101930, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200003592, u'mode': u'D', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151014, u'relationshipCreateTime': 160117}, {u'accountId': 101101930, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'BUR001', u'contactId': 200003593, u'mode': u'D', u'relationshipDescription': u'Has Contact Person', u'validFrom': u'00010101', u'relationshipCreateDate': 20151014, u'relationshipCreateTime': 160117}], u'address': {u'website': u'', u'city': u'MILWAUKEE', u'language': u'', u'extension': u'', u'street1': u'2092 S 102ND ST APT 105', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'United States', u'postalCode': u'53227-1317', u'region': u'Wisconsin', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000001'}}"
"35","{u'_id': ObjectId('562f0a32a9728d0c2c8f55a0'), u'relationship': [{u'accountId': 100197502, u'relationshipChangeTime': 124852, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000008154', u'mode': u'I', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151007, u'relationshipCreateTime': 180841}, {u'accountId': 100197502, u'relationshipChangeTime': 124852, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000037825', u'mode': u'I', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151014, u'relationshipCreateTime': 124852}, {u'accountId': 100197502, u'relationshipChangeTime': 124852, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000008154', u'mode': u'D', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151007, u'relationshipCreateTime': 180841}]}"
"36","{u'_id': ObjectId('562f0a32a9728d0c2c8f55a1'), u'relationship': [{u'accountId': 100197264, u'relationshipChangeTime': 124853, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000008154', u'mode': u'I', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151007, u'relationshipCreateTime': 180841}, {u'accountId': 100197264, u'relationshipChangeTime': 124853, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000037825', u'mode': u'I', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151014, u'relationshipCreateTime': 124853}, {u'accountId': 100197264, u'relationshipChangeTime': 124853, u'relationshipChangeDate': 20151014, u'validTo': 99991231, u'relationshipCode': u'BUR011', u'contactId': u'0000008154', u'mode': u'D', u'relationshipDescription': u'Has the Employee Responsible', u'validFrom': u'00010101', u'relationshipCreateDate': 20151007, u'relationshipCreateTime': 180841}]}"
